intersection_id,tollgate_id,time_window,avg_travel_time
A,3,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",134.78
A,3,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",124.288
A,3,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",131.712
A,3,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",139.545
A,3,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",120.721818182
A,3,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",118.933333333
A,3,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",345.944
A,3,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",380.124
A,3,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",407.56
A,3,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",365.30875
A,3,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",380.617272727
A,3,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",390.93
A,3,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",114.1125
A,3,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",135.07125
A,3,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",150.17125
A,3,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",117.911111111
A,3,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",129.865
A,3,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",227.942857143
A,3,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",306.58
A,3,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",296.255
A,3,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",288.818461538
A,3,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",329.511666667
A,3,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",181.315
A,3,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",128.108
B,1,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",86.56
B,1,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",127.1
B,1,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",87.585
B,1,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",133.275
B,1,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",120.29
B,1,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",93.938
B,1,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",117.325
B,1,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",184.112
B,1,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",106.1325
B,1,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",101.15
B,1,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",132.43
B,1,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",nan
B,1,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",117.325
B,1,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",119.43
B,1,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",110.98
B,1,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",nan
B,1,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",109.39
B,1,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",146.401666667
B,1,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",121.885
B,1,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",111.751666667
B,1,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",120.138
B,1,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",nan
B,1,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",108.19
B,1,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",115.965
B,1,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",150.795
B,1,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",139.7
B,1,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",133.95
B,1,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",134.123333333
B,1,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",126.336666667
B,1,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",129.2325
B,1,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",112.75
B,1,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",102.82
B,1,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",138.24
B,1,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",134.91
B,1,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",121.3625
B,1,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",97.205
B,1,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",108.63
B,1,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",115.41
B,1,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",114.594
B,1,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",64.78
B,1,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",108.23
B,1,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",122.415
B,3,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",142.5225
B,3,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",93.0
B,3,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",136.49
B,3,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",96.5442857143
B,3,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",104.09
B,3,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",133.365
B,3,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",84.05
B,3,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",156.475
B,3,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",207.035
B,3,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",117.824
B,3,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",168.475
B,3,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",156.673333333
B,3,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",113.203333333
B,3,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",82.623
B,3,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",123.73
B,3,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",161.083333333
B,3,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",67.8425
B,3,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",107.54625
B,3,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",92.41
B,3,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",93.02125
B,3,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",101.472
B,3,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",71.6033333333
B,3,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",81.4642857143
B,3,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",97.8927272727
B,3,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",85.18625
B,3,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",102.034
B,3,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",84.552
B,3,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",96.334
B,3,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",98.871
B,3,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",101.592857143
B,3,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",93.9125
B,3,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",98.293
B,3,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",98.736
B,3,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",118.06
B,3,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",80.8766666667
B,3,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",94.94
B,3,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",147.113333333
B,3,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",118.52
B,3,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",107.93125
B,3,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",90.508
B,3,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",149.291666667
B,3,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",120.316666667
C,1,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",158.305
C,1,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",148.323333333
C,1,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",140.18
C,1,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",174.44
C,1,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",129.015
C,1,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",166.255
C,1,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",146.375
C,1,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",180.296666667
C,1,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",143.761666667
C,1,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",228.875
C,1,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",116.315
C,1,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",194.992
C,1,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",169.92125
C,1,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",170.069166667
C,1,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",168.39
C,1,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",144.006666667
C,1,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",176.34
C,1,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",152.024285714
C,1,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",141.78
C,1,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",177.2025
C,1,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",139.322
C,1,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",187.795
C,1,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",167.745
C,1,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",224.132
C,1,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",168.816666667
C,1,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",162.898
C,1,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",218.268
C,1,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",164.268571429
C,1,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",237.024
C,1,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",218.34
C,1,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",166.4925
C,1,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",196.85
C,1,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",183.35
C,1,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",146.7175
C,1,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",177.79
C,1,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",165.231428571
C,1,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",165.0975
C,1,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",nan
C,1,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",149.216
C,1,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",167.23
C,1,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",151.345
C,1,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",265.433333333
C,3,"[2016-10-11 08:00:00,2016-10-11 08:20:00)",nan
C,3,"[2016-10-11 08:20:00,2016-10-11 08:40:00)",131.445
C,3,"[2016-10-11 08:40:00,2016-10-11 09:00:00)",137.79
C,3,"[2016-10-11 09:00:00,2016-10-11 09:20:00)",nan
C,3,"[2016-10-11 09:20:00,2016-10-11 09:40:00)",202.175
C,3,"[2016-10-11 09:40:00,2016-10-11 10:00:00)",117.08
C,3,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",175.34
C,3,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",nan
C,3,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",258.09
C,3,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",245.42
C,3,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",nan
C,3,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",215.89
C,3,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",194.72
C,3,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",108.52
C,3,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",nan
C,3,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",nan
C,3,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",nan
C,3,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",187.55
C,3,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",nan
C,3,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",nan
C,3,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",nan
C,3,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",nan
C,3,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",nan
C,3,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",136.44
C,3,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",nan
C,3,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",nan
C,3,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",155.385
C,3,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",161.15
C,3,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",205.19
C,3,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",113.69
C,3,"[2016-10-16 08:00:00,2016-10-16 08:20:00)",nan
C,3,"[2016-10-16 08:20:00,2016-10-16 08:40:00)",nan
C,3,"[2016-10-16 08:40:00,2016-10-16 09:00:00)",88.78
C,3,"[2016-10-16 09:00:00,2016-10-16 09:20:00)",nan
C,3,"[2016-10-16 09:20:00,2016-10-16 09:40:00)",141.18
C,3,"[2016-10-16 09:40:00,2016-10-16 10:00:00)",181.15
C,3,"[2016-10-17 08:00:00,2016-10-17 08:20:00)",nan
C,3,"[2016-10-17 08:20:00,2016-10-17 08:40:00)",nan
C,3,"[2016-10-17 08:40:00,2016-10-17 09:00:00)",198.635
C,3,"[2016-10-17 09:00:00,2016-10-17 09:20:00)",nan
C,3,"[2016-10-17 09:20:00,2016-10-17 09:40:00)",nan
C,3,"[2016-10-17 09:40:00,2016-10-17 10:00:00)",218.18
A,2,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",80.21
A,2,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",65.0016666667
A,2,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",67.0033333333
A,2,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",48.925
A,2,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",121.452222222
A,2,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",60.58
A,2,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",73.9708333333
A,2,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",85.1366666667
A,2,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",78.554
A,2,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",81.6875
A,2,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",52.3163636364
A,2,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",53.8414285714
A,2,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",61.5341176471
A,2,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",62.9175
A,2,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",70.166
A,2,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",70.579047619
A,2,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",59.199
A,2,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",73.2369230769
A,2,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",61.8866666667
A,2,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",78.258
A,2,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",67.65875
A,2,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",59.1366666667
A,2,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",79.0126315789
A,2,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",65.3192307692
A,2,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",74.4346666667
A,2,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",90.1932
A,2,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",56.2
A,2,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",69.844375
A,2,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",61.465
A,2,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",78.2055555556
A,2,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",65.4370833333
A,2,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",73.4108333333
A,2,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",93.6263636364
A,2,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",63.1545454545
A,2,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",70.375
A,2,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",54.29875
A,2,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",76.7633333333
A,2,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",58.0442857143
A,2,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",53.6866666667
A,2,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",65.4
A,2,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",48.66
A,2,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",60.415
A,3,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",102.2
A,3,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",149.21875
A,3,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",146.5725
A,3,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",112.862222222
A,3,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",280.828
A,3,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",127.436
A,3,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",104.26
A,3,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",118.678333333
A,3,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",114.99
A,3,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",113.322
A,3,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",112.963636364
A,3,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",119.208571429
A,3,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",106.227
A,3,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",108.753
A,3,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",120.053333333
A,3,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",113.048
A,3,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",116.78375
A,3,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",102.013333333
A,3,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",107.08
A,3,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",107.787692308
A,3,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",113.544
A,3,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",120.43
A,3,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",98.4283333333
A,3,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",203.15
A,3,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",142.305555556
A,3,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",119.23125
A,3,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",131.516
A,3,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",140.158571429
A,3,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",107.731666667
A,3,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",525.001666667
A,3,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",133.144285714
A,3,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",137.673
A,3,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",93.5366666667
A,3,"[2016-10-16 18:00:00,2016-10-16 18:20:00)",135.56
A,3,"[2016-10-16 18:20:00,2016-10-16 18:40:00)",128.980526316
A,3,"[2016-10-16 18:40:00,2016-10-16 19:00:00)",147.028
A,3,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",125.567272727
A,3,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",152.1875
A,3,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",125.555
A,3,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",158.007142857
A,3,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",115.047
A,3,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",116.365
B,1,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",169.23
B,1,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",111.535
B,1,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",254.55
B,1,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",204.266666667
B,1,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",126.37
B,1,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",139.32
B,1,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",146.13
B,1,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",nan
B,1,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",110.965
B,1,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",127.473333333
B,1,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",132.6
B,1,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",133.57
B,1,"[2016-10-13 17:00:00,2016-10-13 17:20:00)",147.675
B,1,"[2016-10-13 17:20:00,2016-10-13 17:40:00)",107.55
B,1,"[2016-10-13 17:40:00,2016-10-13 18:00:00)",nan
B,1,"[2016-10-13 18:00:00,2016-10-13 18:20:00)",156.81
B,1,"[2016-10-13 18:20:00,2016-10-13 18:40:00)",140.815
B,1,"[2016-10-13 18:40:00,2016-10-13 19:00:00)",nan
B,1,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",155.29
B,1,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",nan
B,1,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",386.42
B,1,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",246.45
B,1,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",215.4
B,1,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",149.905
B,1,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",169.593333333
B,1,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",118.4325
B,1,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",208.65
B,1,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",117.03
B,1,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",113.36
B,1,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",103.7
B,1,"[2016-10-16 17:00:00,2016-10-16 17:20:00)",97.035
B,1,"[2016-10-16 17:20:00,2016-10-16 17:40:00)",153.68
B,1,"[2016-10-16 17:40:00,2016-10-16 18:00:00)",183.33
