intersection_id,tollgate_id,time_window,avg_travel_time
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",72.526261047
A,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",189.004265973
A,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",191.434220592
A,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",200.699705274
A,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",208.690331198
A,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",189.972773077
A,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",164.146927716
A,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",150.201982539
A,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",156.750097357
A,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",170.467075693
A,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",169.620036173
A,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",168.569789831
A,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",148.413777577
A,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",162.531142776
A,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",169.975167897
A,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",175.477357849
A,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",187.126622819
A,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",178.061663845
A,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",149.536801472
A,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",150.382957059
A,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",163.801632229
A,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",171.062307285
A,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",181.075957504
A,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",154.409389174
A,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",144.628959648
A,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",127.904262134
A,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",150.862337495
A,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",158.521969025
A,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",156.334010188
A,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",137.15776153
A,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",128.522797531
A,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",121.30309178
A,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",123.550527087
A,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",139.179213566
A,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",152.926024676
A,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",158.716796665
A,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",145.40609069
A,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",164.847870012
A,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",171.192779985
A,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",200.235653104
A,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",209.880288219
A,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",213.597158914
A,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",159.031442206
B,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",nan
B,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",nan
B,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",nan
B,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",nan
B,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",nan
B,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",nan
B,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",nan
B,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",nan
B,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",nan
B,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",nan
B,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",nan
B,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",nan
B,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",nan
B,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",nan
B,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",nan
B,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",nan
B,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",nan
B,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",nan
B,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",nan
B,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",nan
B,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",nan
B,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",nan
B,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",nan
B,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",nan
B,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",nan
B,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",nan
B,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",nan
B,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",nan
B,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",nan
B,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",nan
B,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",nan
B,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",nan
B,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",nan
B,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",nan
B,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",nan
B,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",nan
B,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",nan
B,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",nan
B,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",nan
B,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",nan
B,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",nan
B,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",nan
B,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",93.7668081886
B,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",100.825473718
B,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",85.3722558066
B,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",131.653835375
B,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",79.0002032382
B,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",94.6756849891
B,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",103.433311812
B,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",100.44491029
B,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",119.330119283
B,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",118.328125751
B,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",144.555014499
B,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",102.469722179
B,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",118.020213053
B,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",114.309568551
B,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",131.357300369
B,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",161.876008092
B,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",133.39051717
B,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",112.538213292
B,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",117.413952982
B,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",110.628051249
B,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",122.26648045
B,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",127.252211585
B,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",124.412524888
B,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",105.197987711
B,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",107.28510047
B,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",48.6104567359
B,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",87.4380914945
B,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",57.7336478972
B,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",68.5054090556
B,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",72.2696572251
B,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",79.3289827808
B,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",130.893699152
B,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",92.1115697434
B,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",112.881947833
B,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",143.924921002
B,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",138.021691533
B,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",111.839474895
B,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",102.798073471
B,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",101.223609179
B,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",116.598929241
B,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",127.491214384
B,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",113.092765309
C,1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",nan
C,1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",nan
C,1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",nan
C,1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",nan
C,1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",nan
C,1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",nan
C,1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",nan
C,1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",nan
C,1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",nan
C,1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",nan
C,1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",nan
C,1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",nan
C,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",nan
C,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",nan
C,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",nan
C,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",nan
C,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",nan
C,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",nan
C,1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",nan
C,1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",nan
C,1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",nan
C,1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",nan
C,1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",nan
C,1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",nan
C,1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",nan
C,1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",nan
C,1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",nan
C,1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",nan
C,1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",nan
C,1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",nan
C,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",nan
C,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",nan
C,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",nan
C,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",nan
C,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",nan
C,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",nan
C,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",nan
C,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",nan
C,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",nan
C,1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",nan
C,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",nan
C,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",nan
C,3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",nan
C,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",nan
C,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",nan
C,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",nan
C,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",nan
C,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",nan
C,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",nan
C,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",nan
C,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",nan
C,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",nan
C,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",nan
C,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",nan
C,3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",nan
C,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",nan
C,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",nan
C,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",nan
C,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",nan
C,3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",nan
C,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",nan
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",nan
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",nan
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",nan
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",nan
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",nan
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",nan
C,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",nan
C,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",nan
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",nan
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",nan
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",nan
C,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",nan
C,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",nan
C,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",nan
C,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",nan
C,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",nan
C,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",nan
C,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",nan
C,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",nan
C,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",nan
C,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",nan
C,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",nan
C,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",nan
A,2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",71.419508865
A,2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",73.6742248653
A,2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",71.7228336224
A,2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",69.067924208
A,2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",68.3717711209
A,2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",66.6216281878
A,2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",60.085796688
A,2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",66.9348779382
A,2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",56.5489549595
A,2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",71.0193033776
A,2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",68.9873243848
A,2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",128.634665163
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",73.1322167003
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",62.1705115636
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",72.0635573482
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",72.3511846568
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",61.6931126879
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",72.1605674726
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",69.2513692959
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",72.0037900276
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",71.7117695572
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",70.5519269993
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",64.8755709419
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",70.7595401915
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",68.7166329244
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",64.6153483307
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",66.8936408395
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",72.0152629682
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",70.2934883091
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",59.4002102187
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",67.8638287569
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",72.9583822429
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",79.8009415064
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",68.2752447203
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",67.5427072163
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",61.8145107798
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",68.2621571445
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",67.0641436738
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",64.8264823936
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",91.8177312137
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",62.1256554914
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",67.662422143
A,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",145.13382301
A,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",136.16696865
A,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",129.130482815
A,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",138.607935365
A,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",146.550432584
A,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",130.964718135
A,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",119.300919363
A,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",141.43913344
A,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",122.637590007
A,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",145.559849044
A,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",118.303313655
A,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",115.733466034
A,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",120.210896774
A,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",122.308607909
A,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",120.165664924
A,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",122.295081332
A,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",121.534853618
A,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",124.058563195
A,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",120.253585162
A,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",129.021179414
A,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",121.154070101
A,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",133.481062246
A,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",119.178385757
A,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",118.549543817
A,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",101.599440646
A,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",136.284732148
A,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",132.130963504
A,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",102.272248179
A,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",93.4984181099
A,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",102.449480359
A,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",120.589333566
A,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",116.307835576
A,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",114.894960722
A,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",114.647593595
A,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",120.468482347
A,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",128.199849346
A,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",113.617358706
A,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",137.609306756
A,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",115.838613255
A,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",104.537625068
A,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",111.996114838
A,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",122.010580111
B,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",nan
B,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",nan
B,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",nan
B,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",nan
B,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",nan
B,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",nan
B,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",nan
B,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",nan
B,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",nan
B,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",nan
B,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",nan
B,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",nan
B,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",nan
B,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",nan
B,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",nan
B,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",nan
B,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",nan
B,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",nan
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",nan
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",nan
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",nan
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",nan
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",nan
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",nan
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",nan
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",nan
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",nan
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",nan
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",nan
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",nan
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",nan
